Date,equity,npos,cash
2017-08-31,1.6867604519961474,5,0.0
2017-09-01,1.679001212324514,5,0.0
2017-09-04,1.6646795999380193,5,0.0
2017-09-05,1.6337369902730292,5,0.0
2017-09-06,1.6827115159647448,5,0.0
2017-09-07,1.7304018909475158,5,0.0
2017-09-08,1.7319817476592023,5,0.0
2017-09-11,1.764636016884915,5,0.0
2017-09-12,1.7811975673238374,5,0.0
2017-09-13,1.796892407484961,5,0.0
2017-09-14,1.7762164158378284,5,0.0
2017-09-15,1.7915072706064321,5,0.0
2017-09-18,1.7948073157818263,5,0.0
2017-09-19,1.7903313802869267,5,0.0
2017-09-20,1.7183088546688043,5,0.0
2017-09-21,1.689803072101531,5,0.0
2017-09-22,1.6605487538998747,5,0.0
2017-09-25,1.6398799861404694,4,0.3369899820728458
2017-09-26,1.6537807970273337,4,0.3369899820728458
2017-09-27,1.6469077385707642,4,0.3369899820728458
2017-09-28,1.6608316618667218,4,0.3369899820728458
2017-09-29,1.6650216470785937,4,0.3369899820728458
2017-10-10,1.6573204637543424,4,0.3369899820728458
2017-10-11,1.6793104031716624,5,0.0
2017-10-12,1.67987929302475,5,0.0
2017-10-13,1.6435613087299916,5,0.0
2017-10-16,1.5838909638073932,4,0.23327824115478388
2017-10-17,1.5868570085735558,3,0.6516636515592412
2017-10-18,1.5922941651880085,3,0.6516636515592412
2017-10-19,1.6042225472822131,3,0.6516636515592412
2017-10-20,1.6014212072237908,3,0.6516636515592412
2017-10-23,1.6063195674870063,3,0.6516636515592412
2017-10-24,1.6046501521548828,3,0.6516636515592412
2017-10-25,1.604158370475048,3,0.6516636515592412
2017-10-26,1.6098490491025186,4,0.3294657683345968
2017-10-27,1.6178401260446904,4,0.3294657683345968
2017-10-30,1.6180657949651802,4,0.3294657683345968
2017-10-31,1.5975001983240926,4,0.3294657683345968
2017-11-01,1.6032059689189493,3,0.6275238120226563
2017-11-02,1.6037624797172754,3,0.6275238120226563
2017-11-03,1.6076296948019702,4,0.3056294827136057
2017-11-06,1.5979705007657015,4,0.3056294827136057
2017-11-07,1.5991819705798416,5,0.0
2017-11-08,1.593759667474525,5,0.0
2017-11-09,1.5844530333256086,5,0.0
2017-11-10,1.5756468925830696,4,0.28273098755120296
2017-11-13,1.5555897009597128,4,0.28273098755120296
2017-11-14,1.5565991556813759,4,0.28273098755120296
2017-11-15,1.5441449996672043,5,0.0
2017-11-16,1.5597463501071445,5,0.0
2017-11-17,1.5505313724915653,5,0.0
2017-11-20,1.5313808805162128,4,0.2615481026631988
2017-11-21,1.5252234068064008,4,0.2615481026631988
2017-11-22,1.5447278400424918,4,0.2615481026631988
2017-11-23,1.539602827636032,4,0.2615481026631988
2017-11-24,1.5516222483119249,4,0.2615481026631988
2017-11-27,1.5387860767097559,4,0.2615481026631988
2017-11-28,1.5374046058805941,4,0.2615481026631988
2017-11-29,1.5416182608239604,4,0.2615481026631988
2017-11-30,1.5241723819948758,3,0.5570473114079145
2017-12-01,1.5058131169575915,3,0.5570473114079145
2017-12-04,1.5258971169106206,3,0.5570473114079145
2017-12-05,1.5248395319604442,3,0.5570473114079145
2017-12-06,1.5183167538869613,3,0.5570473114079145
2017-12-07,1.4974971576422345,3,0.5570473114079145
2017-12-08,1.5004504171821165,3,0.5570473114079145
2017-12-11,1.4990932627879854,3,0.5570473114079145
2017-12-12,1.481760582418472,3,0.5570473114079145
2017-12-13,1.4982380530426465,3,0.5570473114079145
2017-12-14,1.5042254357550673,4,0.2559496232716696
2017-12-15,1.5036576046932837,4,0.2559496232716696
2017-12-18,1.4931325457462923,5,0.0
2017-12-19,1.4849299334041843,4,0.2785387259118472
2017-12-20,1.4946842391451587,4,0.2785387259118472
2017-12-21,1.4781687712661156,4,0.2785387259118472
2017-12-22,1.5070548697175596,5,0.0
2017-12-26,1.517765116352278,5,0.0
2017-12-27,1.4984013249341706,5,0.0
2017-12-28,1.498995072046747,5,0.0
2018-01-02,1.5188109282582407,5,0.0
2018-01-03,1.5119844244691414,5,0.0
2018-01-04,1.4662266348185096,4,0.2576699353383574
2018-01-05,1.4908368467248605,4,0.2576699353383574
2018-01-08,1.5144423019510196,5,0.0
2018-01-09,1.5068277603855238,5,0.0
2018-01-10,1.525004747104747,5,0.0
2018-01-11,1.523106282653681,5,0.0
2018-01-12,1.5886073611032177,5,0.0
2018-01-15,1.5997657296704528,5,0.0
2018-01-16,1.578092207055013,5,0.0
2018-01-17,1.5533016587737576,5,0.0
2018-01-18,1.5308705569204322,4,0.3117418829504711
2018-01-19,1.5344023778223184,4,0.3117418829504711
2018-01-22,1.5268679011889654,4,0.3117418829504711
2018-01-23,1.544496553309127,4,0.3117418829504711
2018-01-24,1.5233512958871969,4,0.3117418829504711
2018-01-25,1.571886482539164,4,0.29945665272787475
2018-01-26,1.5659335856394077,4,0.29945665272787475
2018-01-29,1.572050577137215,4,0.29945665272787475
2018-01-30,1.5752251330621467,4,0.29945665272787475
2018-01-31,1.5748701509475211,4,0.29945665272787475
2018-02-01,1.5508754742225543,4,0.29945665272787475
2018-02-02,1.5411998821693225,3,0.6678892953440658
2018-02-05,1.5215054729598472,3,0.6678892953440658
2018-02-06,1.4922602430853802,2,0.9503149769029988
2018-02-07,1.480307078071512,2,0.9503149769029988
2018-02-08,1.4787847225468913,2,0.9503149769029988
2018-02-09,1.4706587189082327,2,0.9503149769029988
2018-02-12,1.4732238761532286,2,0.9503149769029988
2018-02-13,1.4619435602604094,2,0.9503149769029988
2018-02-14,1.4665106268342716,2,0.9503149769029988
2018-02-19,1.4748493561095097,2,0.9503149769029988
2018-02-20,1.4642844344650556,2,0.9503149769029988
2018-02-21,1.466237321893347,2,0.9503149769029988
2018-02-22,1.4618829809560647,2,0.9503149769029988
2018-02-23,1.4789368688791265,2,0.9503149769029988
2018-02-26,1.4743402107244659,2,0.9503149769029988
2018-02-27,1.4676024504552214,2,0.9503149769029988
2018-02-28,1.4573903313675594,3,0.657424053908135
2018-03-02,1.455108656189947,3,0.657424053908135
2018-03-05,1.4294492248586117,3,0.657424053908135
2018-03-06,1.4415186670380784,3,0.657424053908135
2018-03-07,1.4172872154247307,1,1.1609100640916856
2018-03-08,1.433935082394409,1,1.1609100640916856
2018-03-09,1.4540827898030046,2,0.8726432372154991
2018-03-12,1.4454017459119726,2,0.8726432372154991
2018-03-13,1.4477382381788308,4,0.2962078427859538
2018-03-14,1.4977977954108546,5,0.0
2018-03-15,1.4932958357432686,5,0.0
2018-03-16,1.5172207393969193,5,0.0
2018-03-19,1.509449777269099,5,0.0
2018-03-20,1.5499155193800707,5,0.0
2018-03-21,1.5872474263252703,5,0.0
2018-03-22,1.5351879509395108,5,0.0
2018-03-23,1.4364922211759306,5,0.0
2018-03-26,1.516491232396894,5,0.0
2018-03-27,1.5370953108198802,5,0.0
2018-03-28,1.5041592053225317,5,0.0
2018-03-29,1.529959458993976,5,0.0
2018-03-30,1.578825433382239,5,0.0
2018-04-02,1.5684900829155075,5,0.0
2018-04-03,1.5587385546107533,5,0.0
2018-04-04,1.6360732759701353,4,0.27401523952373597
2018-04-05,1.6453746581344748,4,0.27401523952373597
2018-04-06,1.6748636115348212,4,0.27401523952373597
2018-04-09,1.6845100198269853,4,0.27401523952373597
2018-04-10,1.6590409393075656,4,0.27401523952373597
2018-04-11,1.6242384781465362,4,0.27401523952373597
2018-04-12,1.5582234756241609,4,0.27401523952373597
2018-04-13,1.5809466945863129,5,0.0
2018-04-16,1.5284418277698004,5,0.0
2018-04-17,1.5375186528582634,5,0.0
2018-04-18,1.5206721290774052,5,0.0
2018-04-19,1.5235797833294007,4,0.3056542417679904
2018-04-20,1.5391651446288288,4,0.3056542417679904
2018-04-23,1.5023117126027548,4,0.3056542417679904
2018-04-24,1.4988986193718483,4,0.3056542417679904
2018-04-25,1.5081585307294967,4,0.3056542417679904
2018-04-26,1.5518964546207703,4,0.3056542417679904
2018-04-27,1.5497787304939428,4,0.3056542417679904
2018-04-30,1.5057639658466073,4,0.3056542417679904
2018-05-02,1.4847857240041002,3,0.5723234253733183
2018-05-03,1.4650198882298042,3,0.5723234253733183
2018-05-04,1.4666432003378698,3,0.5723234253733183
2018-05-08,1.4618245210289504,2,0.8106881100681345
2018-05-09,1.5012404098088348,2,0.8106881100681345
2018-05-10,1.5102928738459875,2,0.8106881100681345
2018-05-11,1.5075533863481354,2,0.8106881100681345
2018-05-14,1.4983532963205477,2,0.8106881100681345
2018-05-15,1.5075971118434919,2,0.8106881100681345
2018-05-16,1.529680696149986,2,0.8106881100681345
2018-05-17,1.451576613752818,2,0.8106881100681345
2018-05-18,1.4776813768438986,2,0.8106881100681345
2018-05-21,1.4726962229726053,2,0.8106881100681345
2018-05-23,1.4731651739919422,2,0.8106881100681345
2018-05-24,1.4914614535520394,2,0.8106881100681345
2018-05-25,1.511490722970884,2,0.8106881100681345
2018-05-28,1.5184038270155913,2,0.8106881100681345
2018-05-29,1.4830115229062102,2,0.8106881100681345
2018-05-30,1.5017129696570473,2,0.8106881100681345
2018-05-31,1.5059291087563003,2,0.8106881100681345
2018-06-01,1.5429019649621598,2,0.8106881100681345
2018-06-04,1.5173299367190136,2,0.8106881100681345
2018-06-05,1.5007441827985062,2,0.8106881100681345
2018-06-07,1.5077195005448643,1,1.1996324145453416
2018-06-08,1.502713085397372,1,1.1996324145453416
2018-06-11,1.4971290069636307,1,1.1996324145453416
2018-06-12,1.5019428676823732,1,1.1996324145453416
2018-06-14,1.4829860319768384,2,0.901130874410614
2018-06-15,1.4966810707775977,2,0.901130874410614
2018-06-18,1.4555091115101444,1,1.1772679619668256
2018-06-19,1.448769706503905,1,1.1772679619668256
2018-06-20,1.457819764655141,1,1.1772679619668256
2018-06-21,1.4497324786476535,1,1.1772679619668256
2018-06-22,1.4510803596489013,1,1.1772679619668256
2018-06-25,1.4533910127938978,1,1.1772679619668256
2018-06-26,1.4489622609326547,1,1.1772679619668256
2018-06-27,1.4497324786476533,1,1.1772679619668256
2018-06-28,1.443570736927663,1,1.1772679619668256
2018-06-29,1.4497324786476533,1,1.1772679619668256
2018-07-02,1.4352908964914257,1,1.1772679619668256
2018-07-03,1.4420303014976654,1,1.1772679619668256
2018-07-04,1.4503101419339026,1,1.1772679619668256
2018-07-05,1.4489622609326547,1,1.1772679619668256
2018-07-06,1.4533910127938978,1,1.1772679619668256
2018-07-09,1.4734166733838667,1,1.1772679619668256
2018-07-10,1.4668698228063768,1,1.1772679619668256
2018-07-11,1.4533910127938978,1,1.1772679619668256
2018-07-12,1.4535835672226476,1,1.1772679619668256
2018-07-13,1.4537761216513971,1,1.1772679619668256
2018-07-16,1.450695250791402,1,1.1772679619668256
2018-07-17,1.4468441622164079,1,1.1772679619668256
2018-07-18,1.4495399242189038,1,1.1772679619668256
2018-07-19,1.4468441622164079,1,1.1772679619668256
2018-07-20,1.4449186179289109,1,1.1772679619668256
2018-07-23,1.4307533213855765,0,1.4307533213855765
2018-07-24,1.4307533213855765,0,1.4307533213855765
2018-07-25,1.4307533213855765,0,1.4307533213855765
2018-07-26,1.4307533213855765,0,1.4307533213855765
2018-07-27,1.4307533213855765,0,1.4307533213855765
2018-07-30,1.4307533213855765,0,1.4307533213855765
2018-07-31,1.4307533213855765,0,1.4307533213855765
2018-08-01,1.4307533213855765,0,1.4307533213855765
2018-08-02,1.4307533213855765,0,1.4307533213855765
2018-08-03,1.4307533213855765,0,1.4307533213855765
2018-08-06,1.4307533213855765,0,1.4307533213855765
2018-08-07,1.4307533213855765,0,1.4307533213855765
2018-08-08,1.4307533213855765,0,1.4307533213855765
2018-08-09,1.4307533213855765,0,1.4307533213855765
2018-08-10,1.4307533213855765,0,1.4307533213855765
2018-08-13,1.4307533213855765,0,1.4307533213855765
2018-08-14,1.4307533213855765,0,1.4307533213855765
2018-08-16,1.4307533213855765,0,1.4307533213855765
2018-08-17,1.4307533213855765,0,1.4307533213855765
2018-08-20,1.4307533213855765,0,1.4307533213855765
2018-08-21,1.4307533213855765,0,1.4307533213855765
2018-08-22,1.4307533213855765,0,1.4307533213855765
2018-08-23,1.4307533213855765,0,1.4307533213855765
2018-08-24,1.4307533213855765,0,1.4307533213855765
2018-08-27,1.4307533213855765,0,1.4307533213855765
2018-08-28,1.4307533213855765,0,1.4307533213855765
2018-08-29,1.4307533213855765,0,1.4307533213855765
2018-08-30,1.4307533213855765,0,1.4307533213855765
2018-08-31,1.4307533213855765,0,1.4307533213855765
2018-09-03,1.4307533213855765,0,1.4307533213855765
2018-09-04,1.4307533213855765,0,1.4307533213855765
2018-09-05,1.4307533213855765,0,1.4307533213855765
2018-09-06,1.4307533213855765,0,1.4307533213855765
2018-09-07,1.4307533213855765,0,1.4307533213855765
2018-09-10,1.4307533213855765,0,1.4307533213855765
2018-09-11,1.4307533213855765,0,1.4307533213855765
2018-09-12,1.4307533213855765,0,1.4307533213855765
2018-09-13,1.4307533213855765,0,1.4307533213855765
2018-09-14,1.4307533213855765,0,1.4307533213855765
2018-09-17,1.4307533213855765,0,1.4307533213855765
2018-09-18,1.4307533213855765,0,1.4307533213855765
2018-09-19,1.4307533213855765,0,1.4307533213855765
2018-09-20,1.4307533213855765,0,1.4307533213855765
2018-09-21,1.4307533213855765,0,1.4307533213855765
2018-09-27,1.4307533213855765,0,1.4307533213855765
2018-09-28,1.4307533213855765,0,1.4307533213855765
2018-10-01,1.4307533213855765,0,1.4307533213855765
2018-10-02,1.4307533213855765,0,1.4307533213855765
2018-10-04,1.4307533213855765,0,1.4307533213855765
2018-10-05,1.4307533213855765,0,1.4307533213855765
2018-10-08,1.4307533213855765,0,1.4307533213855765
2018-10-10,1.4307533213855765,0,1.4307533213855765
2018-10-11,1.4307533213855765,0,1.4307533213855765
2018-10-12,1.4307533213855765,0,1.4307533213855765
2018-10-15,1.4307533213855765,0,1.4307533213855765
2018-10-16,1.4307533213855765,0,1.4307533213855765
2018-10-17,1.4307533213855765,0,1.4307533213855765
2018-10-18,1.4307533213855765,0,1.4307533213855765
2018-10-19,1.4307533213855765,0,1.4307533213855765
2018-10-22,1.4307533213855765,0,1.4307533213855765
2018-10-23,1.4307533213855765,0,1.4307533213855765
2018-10-24,1.4307533213855765,0,1.4307533213855765
2018-10-25,1.4307533213855765,0,1.4307533213855765
2018-10-26,1.4307533213855765,0,1.4307533213855765
2018-10-29,1.4307533213855765,0,1.4307533213855765
2018-10-30,1.4307533213855765,0,1.4307533213855765
2018-10-31,1.4307533213855765,0,1.4307533213855765
2018-11-01,1.4307533213855765,0,1.4307533213855765
2018-11-02,1.4307533213855765,0,1.4307533213855765
2018-11-05,1.4307533213855765,0,1.4307533213855765
2018-11-06,1.4307533213855765,0,1.4307533213855765
2018-11-07,1.4307533213855765,0,1.4307533213855765
2018-11-08,1.4307533213855765,0,1.4307533213855765
2018-11-09,1.4307533213855765,0,1.4307533213855765
2018-11-12,1.4307533213855765,0,1.4307533213855765
2018-11-13,1.4307533213855765,0,1.4307533213855765
2018-11-14,1.4307533213855765,0,1.4307533213855765
2018-11-15,1.4307533213855765,0,1.4307533213855765
2018-11-16,1.4307533213855765,0,1.4307533213855765
2018-11-19,1.4307533213855765,0,1.4307533213855765
2018-11-20,1.4307533213855765,0,1.4307533213855765
2018-11-21,1.4307533213855765,0,1.4307533213855765
2018-11-22,1.4307533213855765,0,1.4307533213855765
2018-11-23,1.4307533213855765,0,1.4307533213855765
2018-11-26,1.4307533213855765,0,1.4307533213855765
2018-11-27,1.4307533213855765,0,1.4307533213855765
2018-11-28,1.4307533213855765,0,1.4307533213855765
2018-11-29,1.4307533213855765,0,1.4307533213855765
2018-11-30,1.4307533213855765,0,1.4307533213855765
2018-12-03,1.4307533213855765,0,1.4307533213855765
2018-12-04,1.4307533213855765,0,1.4307533213855765
2018-12-05,1.4307533213855765,0,1.4307533213855765
2018-12-06,1.4307533213855765,0,1.4307533213855765
2018-12-07,1.4307533213855765,0,1.4307533213855765
2018-12-10,1.4307533213855765,0,1.4307533213855765
2018-12-11,1.4307533213855765,0,1.4307533213855765
2018-12-12,1.4307533213855765,0,1.4307533213855765
2018-12-13,1.4307533213855765,0,1.4307533213855765
2018-12-14,1.4307533213855765,0,1.4307533213855765
2018-12-17,1.4307533213855765,0,1.4307533213855765
2018-12-18,1.4307533213855765,0,1.4307533213855765
2018-12-19,1.4307533213855765,0,1.4307533213855765
2018-12-20,1.4307533213855765,0,1.4307533213855765
2018-12-21,1.4307533213855765,0,1.4307533213855765
2018-12-24,1.4307533213855765,0,1.4307533213855765
2018-12-26,1.4307533213855765,0,1.4307533213855765
2018-12-27,1.4307533213855765,0,1.4307533213855765
2018-12-28,1.4307533213855765,0,1.4307533213855765
2019-01-02,1.4307533213855765,0,1.4307533213855765
2019-01-03,1.4307533213855765,0,1.4307533213855765
2019-01-04,1.4307533213855765,0,1.4307533213855765
2019-01-07,1.4307533213855765,0,1.4307533213855765
2019-01-08,1.4307533213855765,0,1.4307533213855765
2019-01-09,1.4307533213855765,0,1.4307533213855765
2019-01-10,1.4307533213855765,0,1.4307533213855765
2019-01-11,1.4307533213855765,0,1.4307533213855765
2019-01-14,1.4307533213855765,0,1.4307533213855765
2019-01-15,1.4307533213855765,0,1.4307533213855765
2019-01-16,1.4307533213855765,0,1.4307533213855765
2019-01-17,1.4307533213855765,0,1.4307533213855765
2019-01-18,1.4307533213855765,0,1.4307533213855765
2019-01-21,1.4307533213855765,0,1.4307533213855765
2019-01-22,1.4307533213855765,0,1.4307533213855765
2019-01-23,1.4307533213855765,0,1.4307533213855765
2019-01-24,1.4307533213855765,0,1.4307533213855765
2019-01-25,1.4307533213855765,0,1.4307533213855765
2019-01-28,1.4307533213855765,0,1.4307533213855765
2019-01-29,1.4307533213855765,0,1.4307533213855765
2019-01-30,1.4307533213855765,0,1.4307533213855765
2019-01-31,1.4307533213855765,0,1.4307533213855765
2019-02-01,1.4307533213855765,0,1.4307533213855765
2019-02-07,1.4307533213855765,0,1.4307533213855765
2019-02-08,1.4307533213855765,0,1.4307533213855765
2019-02-11,1.4307533213855765,0,1.4307533213855765
2019-02-12,1.4307533213855765,0,1.4307533213855765
2019-02-13,1.4307533213855765,0,1.4307533213855765
2019-02-14,1.4307533213855765,0,1.4307533213855765
2019-02-15,1.4307533213855765,0,1.4307533213855765
2019-02-18,1.4307533213855765,0,1.4307533213855765
2019-02-19,1.4307533213855765,0,1.4307533213855765
2019-02-20,1.4307533213855765,0,1.4307533213855765
2019-02-21,1.4307533213855765,0,1.4307533213855765
2019-02-22,1.4307533213855765,0,1.4307533213855765
2019-02-25,1.4307533213855765,0,1.4307533213855765
2019-02-26,1.4307533213855765,0,1.4307533213855765
2019-02-27,1.4307533213855765,0,1.4307533213855765
2019-02-28,1.4307533213855765,0,1.4307533213855765
2019-03-04,1.4307533213855765,0,1.4307533213855765
2019-03-05,1.4307533213855765,0,1.4307533213855765
2019-03-06,1.4307533213855765,0,1.4307533213855765
2019-03-07,1.4307533213855765,0,1.4307533213855765
2019-03-08,1.4307533213855765,0,1.4307533213855765
2019-03-11,1.4307533213855765,0,1.4307533213855765
2019-03-12,1.4307533213855765,0,1.4307533213855765
2019-03-13,1.4307533213855765,0,1.4307533213855765
2019-03-14,1.4307533213855765,0,1.4307533213855765
2019-03-15,1.4307533213855765,0,1.4307533213855765
2019-03-18,1.4307533213855765,0,1.4307533213855765
2019-03-19,1.4307533213855765,0,1.4307533213855765
2019-03-20,1.4307533213855765,0,1.4307533213855765
2019-03-21,1.4307533213855765,0,1.4307533213855765
2019-03-22,1.4307533213855765,0,1.4307533213855765
2019-03-25,1.4307533213855765,0,1.4307533213855765
2019-03-26,1.4307533213855765,0,1.4307533213855765
2019-03-27,1.4307533213855765,0,1.4307533213855765
2019-03-28,1.4307533213855765,0,1.4307533213855765
2019-03-29,1.4307533213855765,0,1.4307533213855765
2019-04-01,1.4307533213855765,0,1.4307533213855765
2019-04-02,1.4307533213855765,0,1.4307533213855765
2019-04-03,1.4307533213855765,0,1.4307533213855765
2019-04-04,1.4307533213855765,0,1.4307533213855765
2019-04-05,1.4307533213855765,0,1.4307533213855765
2019-04-08,1.4307533213855765,0,1.4307533213855765
2019-04-09,1.4307533213855765,0,1.4307533213855765
2019-04-10,1.4307533213855765,0,1.4307533213855765
2019-04-11,1.4307533213855765,0,1.4307533213855765
2019-04-12,1.4307533213855765,0,1.4307533213855765
2019-04-15,1.4307533213855765,0,1.4307533213855765
2019-04-16,1.4307533213855765,0,1.4307533213855765
2019-04-17,1.4307533213855765,0,1.4307533213855765
2019-04-18,1.4307533213855765,0,1.4307533213855765
2019-04-19,1.4307533213855765,0,1.4307533213855765
2019-04-22,1.4307533213855765,0,1.4307533213855765
2019-04-23,1.4307533213855765,0,1.4307533213855765
2019-04-24,1.4307533213855765,0,1.4307533213855765
2019-04-25,1.4307533213855765,0,1.4307533213855765
2019-04-26,1.4307533213855765,0,1.4307533213855765
2019-04-29,1.4307533213855765,0,1.4307533213855765
2019-04-30,1.4307533213855765,0,1.4307533213855765
2019-05-02,1.4448606812638465,2,0.858451992831346
2019-05-03,1.4498214371103635,3,0.5686137287972944
2019-05-07,1.4489520839673842,3,0.5686137287972944
2019-05-08,1.4536240975115922,3,0.5686137287972944
2019-05-09,1.449478157100359,3,0.5686137287972944
2019-05-10,1.44832198917249,3,0.5686137287972944
2019-05-13,1.4589632399495254,3,0.5686137287972944
2019-05-14,1.4866230233752744,3,0.5686137287972944
2019-05-15,1.6036936812408213,3,0.5686137287972944
2019-05-16,1.6016344046494497,3,0.5686137287972944
2019-05-17,1.6131456436935334,3,0.5686137287972944
2019-05-20,1.5969888256476277,3,0.5686137287972944
2019-05-21,1.6160184433268392,3,0.5686137287972944
2019-05-22,1.6359798271461812,3,0.5686137287972944
2019-05-23,1.6533545909930387,3,0.5686137287972944
2019-05-24,1.6636125409054747,3,0.5686137287972944
2019-05-27,1.651650592913707,3,0.5686137287972944
2019-05-28,1.7191766787530258,3,0.5686137287972944
2019-05-29,1.6687845106023063,3,0.5686137287972944
2019-05-30,1.6502687529499616,3,0.5686137287972944
2019-05-31,1.6351597212081415,3,0.5686137287972944
2019-06-03,1.638718128175352,3,0.5686137287972944
2019-06-04,1.611476988944898,3,0.5686137287972944
2019-06-05,1.6193194310678192,3,0.5686137287972944
2019-06-07,1.6535832240451884,3,0.5686137287972944
2019-06-10,1.6553613160616725,3,0.5686137287972944
2019-06-11,1.6417495093234837,3,0.5686137287972944
2019-06-12,1.6491528204807597,3,0.5686137287972944
2019-06-13,1.654325742863695,3,0.5686137287972944
2019-06-14,1.6333053123202625,3,0.5686137287972944
2019-06-17,1.6355288006364628,3,0.5686137287972944
2019-06-18,1.633948358303296,3,0.5686137287972944
2019-06-19,1.5990759099874858,3,0.5686137287972944
2019-06-20,1.6038450447354724,3,0.5686137287972944
2019-06-21,1.6189084254126955,3,0.5686137287972944
2019-06-24,1.625011843687623,3,0.5686137287972944
2019-06-25,1.5946630064376426,3,0.5686137287972944
2019-06-26,1.611750320375541,3,0.5686137287972944
2019-06-27,1.6002006482870352,3,0.5686137287972944
2019-06-28,1.5890462755651642,3,0.5686137287972944
2019-07-01,1.5578967564090933,2,0.8334580718125173
2019-07-02,1.5744226538833206,2,0.8334580718125173
2019-07-03,1.5727671649268973,2,0.8334580718125173
2019-07-04,1.5944259639294651,2,0.8334580718125173
2019-07-05,1.5927288663082741,2,0.8334580718125173
2019-07-08,1.591476847424765,2,0.8334580718125173
2019-07-09,1.6165714503344821,2,0.8334580718125173
2019-07-10,1.6627965561795501,2,0.8334580718125173
2019-07-11,1.6594023609371682,2,0.8334580718125173
2019-07-12,1.7023164888693898,2,0.8334580718125173
2019-07-15,1.6820345347446346,2,0.8334580718125173
2019-07-16,1.645992014626712,2,0.8334580718125173
2019-07-17,1.6541207174963102,1,1.1017154417986754
2019-07-18,1.6736373401400058,1,1.1017154417986754
2019-07-19,1.6702431448976238,1,1.1017154417986754
2019-07-22,1.6795771818141738,1,1.1017154417986754
2019-07-23,1.656666363928097,1,1.1017154417986754
2019-07-24,1.6473323270115467,1,1.1017154417986754
2019-07-25,1.6473323270115467,1,1.1017154417986754
2019-07-26,1.6676974984658375,1,1.1017154417986754
2019-07-29,1.634604094852615,1,1.1017154417986754
2019-07-30,1.6337555460420197,1,1.1017154417986754
2019-07-31,1.6660004008446467,1,1.1017154417986754
2019-08-01,1.6558178151175014,1,1.1017154417986754
2019-08-02,1.6549692663069058,1,1.1017154417986754
2019-08-05,1.626967155557256,1,1.1017154417986754
2019-08-06,1.6125418257771336,1,1.1017154417986754
2019-08-07,1.626967155557256,1,1.1017154417986754
2019-08-08,1.6600605591704785,1,1.1017154417986754
2019-08-09,1.6956996092154872,1,1.1017154417986754
2019-08-12,1.659212010359883,1,1.1017154417986754
2019-08-13,1.6252700579360653,1,1.1017154417986754
2019-08-14,1.6278157043678516,1,1.1017154417986754
2019-08-16,1.5896310078910565,1,1.1017154417986754
2019-08-19,1.5865201789052925,0,1.5865201789052925
2019-08-20,1.5865201789052925,0,1.5865201789052925
2019-08-21,1.5865201789052925,0,1.5865201789052925
2019-08-22,1.5865201789052925,0,1.5865201789052925
2019-08-23,1.5865201789052925,0,1.5865201789052925
2019-08-26,1.5865201789052925,0,1.5865201789052925
2019-08-27,1.5865201789052925,0,1.5865201789052925
2019-08-28,1.5865201789052925,0,1.5865201789052925
2019-08-29,1.5865201789052925,0,1.5865201789052925
2019-08-30,1.5865201789052925,0,1.5865201789052925
2019-09-02,1.5865201789052925,0,1.5865201789052925
2019-09-03,1.5865201789052925,0,1.5865201789052925
2019-09-04,1.5865201789052925,0,1.5865201789052925
2019-09-05,1.5865201789052925,0,1.5865201789052925
2019-09-06,1.5865201789052925,0,1.5865201789052925
2019-09-09,1.5865201789052925,0,1.5865201789052925
2019-09-10,1.5865201789052925,0,1.5865201789052925
2019-09-11,1.5865201789052925,0,1.5865201789052925
2019-09-16,1.5865201789052925,0,1.5865201789052925
2019-09-17,1.5865201789052925,0,1.5865201789052925
2019-09-18,1.5865201789052925,0,1.5865201789052925
2019-09-19,1.5865201789052925,0,1.5865201789052925
2019-09-20,1.5865201789052925,0,1.5865201789052925
2019-09-23,1.5865201789052925,0,1.5865201789052925
2019-09-24,1.5865201789052925,0,1.5865201789052925
2019-09-25,1.5865201789052925,0,1.5865201789052925
2019-09-26,1.5865201789052925,0,1.5865201789052925
2019-09-27,1.5865201789052925,0,1.5865201789052925
2019-09-30,1.5865201789052925,0,1.5865201789052925
2019-10-01,1.5865201789052925,0,1.5865201789052925
2019-10-02,1.5865201789052925,0,1.5865201789052925
2019-10-04,1.5865201789052925,0,1.5865201789052925
2019-10-07,1.5865201789052925,0,1.5865201789052925
2019-10-08,1.5865201789052925,0,1.5865201789052925
2019-10-10,1.5865201789052925,0,1.5865201789052925
2019-10-11,1.5865201789052925,0,1.5865201789052925
2019-10-14,1.5865201789052925,0,1.5865201789052925
2019-10-15,1.5865201789052925,0,1.5865201789052925
2019-10-16,1.5865201789052925,0,1.5865201789052925
2019-10-17,1.5865201789052925,0,1.5865201789052925
2019-10-18,1.5865201789052925,0,1.5865201789052925
2019-10-21,1.5865201789052925,0,1.5865201789052925
2019-10-22,1.5865201789052925,0,1.5865201789052925
2019-10-23,1.5865201789052925,0,1.5865201789052925
2019-10-24,1.5865201789052925,0,1.5865201789052925
2019-10-25,1.5865201789052925,0,1.5865201789052925
2019-10-28,1.5865201789052925,0,1.5865201789052925
2019-10-29,1.5865201789052925,0,1.5865201789052925
2019-10-30,1.5865201789052925,0,1.5865201789052925
2019-10-31,1.5865201789052925,0,1.5865201789052925
2019-11-01,1.5865201789052925,0,1.5865201789052925
2019-11-04,1.5865201789052925,0,1.5865201789052925
2019-11-05,1.5865201789052925,0,1.5865201789052925
