Code,Name,Market,entry,exit,entry_px,exit_px,ret,reason,hold_days,sell_tax
316140,우리금융지주,KOSPI,2025-12-03,2026-03-04,186.64705882352854,219.16862745097916,0.17154064247228007,trend,91,0.002
002710,TCC스틸,KOSPI,2021-08-11,2021-11-05,192.3171070931842,225.4175243393594,0.16906670485006847,trend,86,0.0023
000660,SK하이닉스,KOSPI,2024-05-24,2024-07-15,563.1493670886042,659.7187060478158,0.16902112125034208,trend,52,0.0018
207940,삼성바이오로직스,KOSPI,2019-12-24,2020-02-21,293.2937499999994,341.6763888888883,0.16170166763717608,trend,59,0.0025
020560,아시아나항공,KOSPI,2021-08-26,2021-10-07,403.1320438957475,467.8028029263829,0.15740414367846034,trend,42,0.0023
033240,자화전자,KOSPI,2020-12-18,2021-01-28,94.30588235294108,108.73350383631703,0.1499901853435861,trend,41,0.0023
069620,대웅제약,KOSPI,2017-12-18,2018-01-25,193.32408575031496,222.75662042875115,0.14844269387144626,trend,38,0.003
298050,효성첨단소재,KOSPI,2021-03-16,2021-04-29,216.05624999999964,245.75749999999948,0.13451300914021336,trend,44,0.0023
010620,현대미포조선,KOSPI,2021-04-27,2021-05-28,41.093258426966244,46.59202247191007,0.13086435976445898,trend,31,0.0023
051910,LG화학,KOSPI,2017-08-23,2018-02-02,125.24999999999973,141.8390410958901,0.12871091784486488,trend,163,0.003
002410,범양건영,KOSPI,2020-07-30,2020-08-31,5.964057416267928,6.608765550239218,0.10499670308132547,trend,32,0.0025
092200,디아이씨,KOSPI,2021-06-02,2021-06-24,128.6951048951047,141.67412587412565,0.09798914656971003,trend,22,0.0023
069080,웹젠,KOSDAQ,2020-07-28,2020-08-24,449.29288702928915,494.1283124128316,0.09671213336773699,trend,27,0.0025
335890,비올,KOSDAQ,2023-06-02,2023-08-18,239.0736842105271,262.63157894736923,0.09601195872045731,trend,77,0.002
048260,오스템임플란트,KOSDAQ,2021-03-10,2021-04-20,338.71025641025625,369.3452991452988,0.08761142722641613,trend,41,0.0023
046120,오르비텍,KOSDAQ,2021-04-05,2021-04-29,243.40685543964224,264.15022354694474,0.08239981775776473,trend,24,0.0023
290650,엘앤씨바이오,KOSDAQ,2023-05-25,2023-07-27,125.29647495361765,134.97996289424844,0.07480721696717163,trend,63,0.002
009830,한화케미칼,KOSPI,2017-06-21,2017-09-25,144.46888361045114,155.74489311163882,0.07449443899004726,trend,96,0.003
137400,피엔티,KOSDAQ,2020-05-14,2020-06-16,151.02608695652143,162.71739130434742,0.07439618022059413,trend,33,0.0025
064760,티씨케이,KOSDAQ,2020-05-08,2020-06-16,1013.8970976253273,1090.1635883904987,0.07221096765065438,trend,39,0.0025
095700,제넥신,KOSDAQ,2018-03-13,2018-04-19,360.2859205776175,383.34729241877255,0.060497827585599184,trend,37,0.003
009240,한샘,KOSPI,2020-07-06,2020-07-30,187.5588349514557,197.66213592232944,0.050916982921167975,trend,24,0.0025
307950,현대오토에버,KOSPI,2023-08-31,2023-09-20,198.81848928974082,207.36347237880517,0.04058032359608066,trend,20,0.002
011200,HMM,KOSPI,2020-07-30,2020-08-19,27.42374409485282,28.349646463087,0.03086869758831301,trend,20,0.0025
137940,넥스트아이,KOSDAQ,2020-10-13,2020-11-10,26.215937940761588,26.88547249647384,0.02266813891114139,trend,28,0.0025
053030,바이넥스,KOSDAQ,2020-05-19,2020-06-16,224.70680628272206,224.68062827225086,-0.0029157524365238663,trend,28,0.0025
055550,신한지주,KOSPI,2026-09-04,2026-09-10,244.2643776824032,236.2218884120169,-0.03514928460247446,last_row,6,0.002
086790,하나금융지주,KOSPI,2026-09-04,2026-09-10,318.76624857468664,307.93477765108327,-0.03620086738239503,last_row,6,0.002
028050,삼성E&A,KOSPI,2025-08-28,2025-09-04,44.14096916299545,40.96899911894259,-0.07353040143978407,stop,7,0.0015
002380,KCC,KOSPI,2025-09-08,2025-09-24,89.0423580786028,82.6437742270744,-0.07353040143978407,stop,16,0.0015
445680,큐리옥스바이오시스템즈,KOSDAQ,2025-12-22,2025-12-26,603.050201961915,559.7150144489318,-0.07353040143978407,stop,4,0.0015
064350,현대로템,KOSPI,2025-05-12,2025-05-12,403.4455445544549,374.4539477227718,-0.07353040143978407,stop,0,0.0015
101490,에스앤에스텍,KOSDAQ,2025-08-18,2025-08-20,1981.8970588235259,1839.477936176467,-0.07353040143978407,stop,2,0.0015
267270,HD현대건설기계,KOSPI,2025-07-25,2025-09-01,38.82750000000001,36.037355850000004,-0.07353040143978407,stop,38,0.0015
047810,한국항공우주,KOSPI,2025-05-12,2025-05-12,336.8577540106952,312.65115580748665,-0.07353040143978407,stop,0,0.0015
015760,한국전력,KOSPI,2025-08-07,2025-08-12,117.8908827785817,109.41924394211281,-0.07353040143978407,stop,5,0.0015
029780,삼성카드,KOSPI,2025-07-11,2025-07-21,151.65405405405366,140.75619372972935,-0.07353040143978407,stop,10,0.0015
014680,한솔케미칼,KOSPI,2025-07-14,2025-07-23,659.8355555555553,612.4197725333331,-0.07353040143978407,stop,9,0.0015
012630,HDC,KOSPI,2025-07-02,2025-07-02,106.95260869565183,99.26699423478229,-0.07353040143978407,stop,0,0.0015
010060,OCI홀딩스,KOSPI,2025-08-19,2025-08-20,57.83427055702904,53.678299874800935,-0.07353040143978418,stop,1,0.0015
006730,서부T&D,KOSDAQ,2025-09-05,2025-09-30,59.66839436619705,55.38062354704213,-0.07353040143978418,stop,25,0.0015
093520,매커스,KOSDAQ,2025-09-11,2025-09-12,1078.2621564481976,1000.77823788583,-0.07353040143978429,stop,1,0.0015
069620,대웅제약,KOSPI,2025-12-12,2025-12-18,244.11904161412235,226.5766472837315,-0.07353040143978429,stop,6,0.0015
356860,티엘비,KOSDAQ,2025-08-29,2025-09-02,56.7187155963302,52.64290869357791,-0.07353040143978429,stop,4,0.0015
100090,SK오션플랜트,KOSPI,2025-08-05,2025-08-12,538.2952853598016,499.6133861538462,-0.07353040143978429,stop,7,0.0015
012450,한화에어로스페이스,KOSPI,2025-09-17,2025-10-14,1919.8768656716413,1781.914514104477,-0.07353040143978429,stop,27,0.0015
009830,한화솔루션,KOSPI,2025-07-22,2025-07-30,181.12161520189923,168.10621593349072,-0.0735304014397844,stop,8,0.0015
010140,삼성중공업,KOSPI,2024-07-17,2024-08-05,27.25545335085418,25.296876473061797,-0.07380880167974802,stop,19,0.0018
402340,SK스퀘어,KOSPI,2023-12-18,2024-01-17,66.58026315789476,61.79580544736844,-0.07380880167974802,stop,30,0.0018
185750,종근당,KOSPI,2023-12-27,2024-01-08,189.93794117647062,176.28900072352943,-0.07380880167974813,stop,12,0.0018
001040,CJ,KOSPI,2024-05-13,2024-05-21,124.1627234042555,115.2403901004257,-0.07380880167974813,stop,8,0.0018
031980,피에스케이홀딩스,KOSDAQ,2024-03-21,2024-04-02,482.734374999999,448.045082812499,-0.07380880167974813,stop,12,0.0018
352480,씨앤씨인터내셔널,KOSDAQ,2024-04-02,2024-04-11,195.77351154313462,181.70522700364495,-0.07380880167974813,stop,9,0.0018
039130,하나투어,KOSPI,2024-03-25,2024-03-27,103.91111111111069,96.44405866666627,-0.07380880167974824,stop,2,0.0018
012510,더존비즈온,KOSPI,2024-06-12,2024-06-17,610.997333333331,567.0910649599978,-0.07380880167974824,stop,5,0.0018
005940,NH투자증권,KOSPI,2024-05-17,2024-06-04,133.4264033264032,123.83838198336787,-0.07380880167974824,stop,18,0.0018
029780,삼성카드,KOSPI,2024-03-15,2024-03-29,109.5429729729727,101.67121493513488,-0.07380880167974824,stop,14,0.0018
000100,유한양행,KOSPI,2024-07-02,2024-07-02,45.680219178082105,42.39763862794512,-0.07380880167974824,stop,0,0.0018
402340,SK스퀘어,KOSPI,2024-03-22,2024-04-02,101.51842105263165,94.22330731578953,-0.07380880167974835,stop,11,0.0018
005830,DB손해보험,KOSPI,2024-07-01,2024-07-09,197.96880415944557,183.7427658925478,-0.07380880167974835,stop,8,0.0018
033290,코웰패션,KOSDAQ,2023-09-19,2023-09-19,623.2848979591844,578.4956451918373,-0.07399440183972406,stop,0,0.002
085370,루트로닉,KOSDAQ,2023-03-02,2023-03-06,208.13745173745158,193.1806944555983,-0.07399440183972406,stop,4,0.002
065510,휴비츠,KOSDAQ,2023-06-29,2023-06-30,149.66178343948965,138.9070876815279,-0.07399440183972406,stop,1,0.002
145720,덴티움,KOSPI,2023-06-02,2023-06-16,505.06608695652153,468.7720379478258,-0.07399440183972406,stop,14,0.002
042660,대우조선해양,KOSPI,2023-04-17,2023-05-04,71.60483265884861,66.45930938398375,-0.07399440183972406,stop,17,0.002
274090,켄코아에어로스페이스,KOSDAQ,2023-04-03,2023-04-24,175.56995121951212,162.95349452487798,-0.07399440183972406,stop,21,0.002
207940,삼성바이오로직스,KOSPI,2026-01-09,2026-01-30,1304.6874999999955,1210.9326562499957,-0.07399440183972406,stop,21,0.002
007810,코리아써키트,KOSPI,2026-05-08,2026-05-12,785.5036144578279,729.0573247228883,-0.07399440183972406,stop,4,0.002
206640,바디텍메드,KOSDAQ,2023-09-11,2023-09-15,293.771838923733,272.66139457867354,-0.07399440183972417,stop,4,0.002
000810,삼성화재,KOSPI,2023-09-11,2023-11-03,102.98333333333328,95.58295099999995,-0.07399440183972417,stop,53,0.002
009420,한올바이오파마,KOSPI,2026-03-27,2026-03-30,1556.7658536585343,1444.896659414632,-0.07399440183972417,stop,3,0.002
234340,헥토파이낸셜,KOSDAQ,2026-05-07,2026-05-07,70.87790697674393,65.7846205813951,-0.07399440183972417,stop,0,0.002
001820,삼화콘덴서,KOSPI,2026-04-30,2026-05-06,1254.7406082289751,1164.574948121641,-0.07399440183972417,stop,6,0.002
112610,씨에스윈드,KOSPI,2023-06-20,2023-06-26,266.8990990990991,247.7197298378378,-0.07399440183972417,stop,6,0.002
271560,오리온,KOSPI,2023-02-24,2023-06-29,157.05710814094718,145.77098434993871,-0.07399440183972417,stop,125,0.002
222800,심텍,KOSDAQ,2023-09-04,2023-09-08,344.29955947136443,319.5581931277522,-0.07399440183972417,stop,4,0.002
084370,유진테크,KOSDAQ,2026-04-29,2026-04-30,868.1925465838546,805.8042301863387,-0.07399440183972428,stop,1,0.002
001780,알루코,KOSPI,2023-04-13,2023-04-18,187.8750000000001,174.37430250000008,-0.07399440183972428,stop,5,0.002
128940,한미약품,KOSPI,2026-01-12,2026-01-13,433.29729729729684,402.16055351351304,-0.07399440183972428,stop,1,0.002
027360,아주IB투자,KOSDAQ,2026-03-03,2026-03-03,493.15826086956616,457.7199082434791,-0.07399440183972428,stop,0,0.002
101490,에스앤에스텍,KOSDAQ,2023-05-31,2023-07-10,2007.683823529412,1863.4116639705883,-0.07399440183972428,stop,40,0.002
028050,삼성엔지니어링,KOSPI,2023-04-03,2023-04-07,46.93656387665188,43.56370239647567,-0.07399440183972439,stop,4,0.002
361390,제노코,KOSDAQ,2026-03-25,2026-03-31,39.02921348314606,36.224574202247176,-0.07399440183972439,stop,6,0.002
298040,효성중공업,KOSPI,2021-03-31,2021-04-12,142.73093525179866,132.47429024460442,-0.07427280207968778,stop,12,0.0023
063080,게임빌,KOSDAQ,2021-04-20,2021-04-26,120.77678571428582,112.09776589285724,-0.074272802079688,stop,6,0.0023
080160,모두투어,KOSDAQ,2021-01-15,2021-01-20,105.19913232104079,97.6395226724508,-0.074272802079688,stop,5,0.0023
160550,NEW,KOSDAQ,2021-03-25,2021-04-02,73.97685950413202,68.66088238016509,-0.074272802079688,stop,8,0.0023
045660,에이텍,KOSDAQ,2021-06-02,2021-07-05,1029.0080862533678,955.0635651752008,-0.074272802079688,stop,33,0.0023
089790,제이티,KOSDAQ,2021-01-04,2021-01-14,360.8960468521207,334.9620569253273,-0.07427280207968812,stop,10,0.0023
189300,인텔리안테크,KOSDAQ,2021-02-23,2021-02-24,552.422287390029,512.7252218181816,-0.07427280207968812,stop,1,0.0023
011790,SKC,KOSPI,2021-04-13,2021-04-28,486.73366834170935,451.7569869346741,-0.07427280207968812,stop,15,0.0023
013990,아가방컴퍼니,KOSDAQ,2021-06-02,2021-06-07,114.20854368932062,106.00151773980603,-0.07427280207968812,stop,5,0.0023
091120,이엠텍,KOSDAQ,2021-03-19,2021-03-31,187.37399999999988,173.90930435999988,-0.07427280207968812,stop,12,0.0023
064760,티씨케이,KOSDAQ,2021-04-02,2021-04-08,2659.6622691292782,2468.538938469648,-0.07427280207968812,stop,6,0.0023
344820,KCC글라스,KOSPI,2021-07-30,2021-08-13,127.85376344086029,118.66619200000007,-0.07427280207968812,stop,14,0.0023
001120,LG상사,KOSPI,2021-03-15,2021-03-23,106.25115452930689,98.61594656483089,-0.07427280207968812,stop,8,0.0023
092070,디엔에프,KOSDAQ,2021-02-10,2021-02-18,273.41005025125526,253.76280404020002,-0.07427280207968812,stop,8,0.0023
028050,삼성엔지니어링,KOSPI,2021-08-11,2021-08-13,36.26916299559466,33.66286094273123,-0.07427280207968812,stop,2,0.0023
067310,하나마이크론,KOSDAQ,2021-06-16,2021-08-20,287.6285178236392,266.95953253283244,-0.07427280207968812,stop,65,0.0023
137950,제이씨케미칼,KOSDAQ,2021-08-17,2021-08-20,264.0405405405411,245.0665872972978,-0.07427280207968812,stop,3,0.0023
036200,유니셈,KOSDAQ,2021-03-23,2021-03-30,645.3161592505851,598.943740046838,-0.07427280207968812,stop,7,0.0023
217270,넵튠,KOSDAQ,2021-02-05,2021-02-05,1259.4001224239953,1168.8996296266068,-0.07427280207968823,stop,0,0.0023
009180,한솔로지스틱스,KOSPI,2021-09-08,2021-09-10,195.0661596958174,181.04870546007592,-0.07427280207968823,stop,2,0.0023
004560,현대비앤지스틸,KOSPI,2021-06-25,2021-06-29,175.74140624999924,163.11262879687428,-0.07427280207968823,stop,4,0.0023
012450,한화에어로스페이스,KOSPI,2021-07-06,2021-07-28,100.01305970149257,92.82612123134331,-0.07427280207968823,stop,22,0.0023
171090,선익시스템,KOSDAQ,2021-07-13,2021-07-30,100.70521008403352,93.46853368739487,-0.07427280207968823,stop,17,0.0023
024950,삼천리자전거,KOSDAQ,2021-05-11,2021-05-12,78.24896907216487,72.62599815463909,-0.07427280207968834,stop,1,0.0023
042700,한미반도체,KOSPI,2021-07-05,2021-07-09,341.4398104265395,316.90394564928835,-0.07427280207968834,stop,4,0.0023
035900,JYP Ent.,KOSDAQ,2020-09-04,2020-09-23,835.7292576419203,775.6737531877719,-0.07445840223966393,stop,19,0.0025
096040,이트론,KOSDAQ,2020-11-26,2020-11-26,37.81820388349511,35.10058775242715,-0.07445840223966393,stop,0,0.0025
247540,에코프로비엠,KOSDAQ,2020-07-07,2020-07-15,224.18164556962014,208.07195251898725,-0.07445840223966405,stop,8,0.0025
085660,차바이오텍,KOSDAQ,2020-06-03,2020-06-15,210.5585253456219,195.4277897142855,-0.07445840223966405,stop,12,0.0025
131970,테스나,KOSDAQ,2020-02-14,2020-02-25,765.1636363636343,710.1789774545434,-0.07445840223966405,stop,11,0.0025
067160,아프리카TV,KOSDAQ,2019-05-02,2019-07-01,684.3446808510647,635.1676720851071,-0.07445840223966405,stop,60,0.0025
036570,엔씨소프트,KOSPI,2020-06-17,2020-07-23,358.58895705521377,332.8207546012261,-0.07445840223966405,stop,36,0.0025
084370,유진테크,KOSDAQ,2020-07-20,2020-08-20,192.30931677018626,178.48996926708065,-0.07445840223966405,stop,31,0.0025
265560,영화테크,KOSDAQ,2020-11-19,2020-12-22,71.06492307692307,65.95819770461537,-0.07445840223966405,stop,33,0.0025
268600,셀리버리,KOSDAQ,2020-10-30,2020-11-10,754.467595818815,700.2515543832749,-0.07445840223966405,stop,11,0.0025
083450,GST,KOSDAQ,2020-07-16,2020-07-16,434.46093750000017,403.24057453125016,-0.07445840223966405,stop,0,0.0025
151860,KG ETS,KOSDAQ,2020-05-12,2020-05-15,104.26513157894715,96.772639223684,-0.07445840223966416,stop,3,0.0025
004270,남성,KOSPI,2020-11-20,2020-12-08,53.64481132075454,49.789895179245114,-0.07445840223966416,stop,18,0.0025
027050,코리아나,KOSDAQ,2020-05-21,2020-05-22,417.2507462686549,387.2671076417893,-0.07445840223966416,stop,1,0.0025
000270,기아차,KOSPI,2020-12-07,2020-12-22,123.01593927893707,114.17601388235263,-0.07445840223966416,stop,15,0.0025
035420,NAVER,KOSPI,2019-12-23,2020-02-28,25.5682758620689,23.73093955862063,-0.07445840223966416,stop,67,0.0025
091580,상신이디피,KOSDAQ,2020-09-16,2020-09-23,316.64935064935014,293.89492831168786,-0.07445840223966416,stop,7,0.0025
011210,현대위아,KOSPI,2019-11-13,2019-11-22,30.970909090909053,28.74533956363633,-0.07445840223966427,stop,9,0.0025
004770,써니전자,KOSPI,2019-11-14,2019-11-21,91.65581395348843,85.06942716279075,-0.07445840223966427,stop,7,0.0025
091590,남화토건,KOSDAQ,2020-01-14,2020-01-16,371.18834547346546,344.5147509677422,-0.07445840223966427,stop,2,0.0025
204320,만도,KOSPI,2019-11-14,2019-11-19,19.152151898734175,17.775878263291133,-0.07445840223966427,stop,5,0.0025
088980,맥쿼리인프라,KOSPI,2019-05-03,2019-07-17,190.97524752475152,177.25176623762286,-0.07445840223966427,stop,75,0.0025
049080,기가레인,KOSDAQ,2020-11-27,2020-12-04,49.87978021978011,46.295419213186705,-0.07445840223966438,stop,7,0.0025
090360,로보스타,KOSDAQ,2017-06-02,2017-07-03,478.03749999999945,443.68572524999945,-0.07492240263960404,stop,31,0.003
066570,LG전자,KOSPI,2017-06-05,2017-06-22,131.1573134328359,121.73234888955231,-0.07492240263960404,stop,17,0.003
009540,현대중공업,KOSPI,2016-10-07,2016-11-02,57.70887573964503,53.56191592899413,-0.07492240263960404,stop,26,0.003
096770,SK이노베이션,KOSPI,2017-10-11,2018-01-18,147.79500000000013,137.17445130000013,-0.07492240263960404,stop,99,0.003
004720,우리들제약,KOSPI,2016-08-03,2016-08-04,1471.8344447972868,1366.0684215941537,-0.07492240263960404,stop,1,0.003
068760,셀트리온제약,KOSDAQ,2016-08-11,2016-08-29,245.68269230769232,228.02793403846155,-0.07492240263960404,stop,18,0.003
078340,컴투스,KOSDAQ,2018-03-09,2018-05-02,699.5482546201237,649.2787170431216,-0.07492240263960404,stop,54,0.003
042670,두산인프라코어,KOSPI,2016-09-08,2016-09-21,71.75612903225814,66.59973360000006,-0.07492240263960415,stop,13,0.003
035720,카카오,KOSDAQ,2017-06-08,2017-06-20,128.25600000000003,119.03952384000002,-0.07492240263960415,stop,12,0.003
096770,SK이노베이션,KOSPI,2016-03-30,2016-04-29,119.16642857142858,110.60312901428573,-0.07492240263960415,stop,30,0.003
204320,만도,KOSPI,2016-08-19,2016-08-23,138.50430379746837,128.5513845265823,-0.07492240263960415,stop,4,0.003
192080,더블유게임즈,KOSDAQ,2017-07-06,2017-07-10,106.13183999999995,98.50520597759996,-0.07492240263960415,stop,4,0.003
004000,롯데정밀화학,KOSPI,2018-01-08,2018-05-08,161.01502890173393,149.4444889248553,-0.07492240263960415,stop,120,0.003
029460,케이씨텍,KOSPI,2017-07-14,2017-07-26,503.94705882352827,467.7334231764695,-0.07492240263960415,stop,12,0.003
068270,셀트리온,KOSDAQ,2016-04-05,2016-04-06,307.7478599221788,285.633098708171,-0.07492240263960415,stop,1,0.003
088130,동아엘텍,KOSDAQ,2016-03-21,2016-03-24,299.0627615062757,277.5721114644347,-0.07492240263960415,stop,3,0.003
100130,동국S&C,KOSDAQ,2016-08-02,2016-09-07,190.47027027026974,176.78307664864815,-0.07492240263960426,stop,36,0.003
020150,일진머티리얼즈,KOSPI,2016-06-01,2016-09-09,163.12753623188422,151.405191478261,-0.07492240263960426,stop,100,0.003
243070,휴온스,KOSDAQ,2017-12-22,2018-01-04,90.78197674418595,84.25838389534874,-0.07492240263960426,stop,13,0.003
000210,대림산업,KOSPI,2016-04-20,2016-05-04,101.17386609071261,93.90351207343399,-0.07492240263960426,stop,14,0.003
010950,S-Oil,KOSPI,2016-03-30,2016-04-18,132.40220689655172,122.8877843089655,-0.07492240263960426,stop,19,0.003
068760,셀트리온제약,KOSDAQ,2016-06-15,2016-06-17,244.23749999999993,226.6865932499999,-0.07492240263960426,stop,2,0.003
015260,에이엔피,KOSPI,2016-07-25,2016-08-25,280.56000000000006,260.3989584,-0.07492240263960426,stop,31,0.003
036570,엔씨소프트,KOSPI,2016-10-05,2016-10-12,122.73987730061324,113.91978971779118,-0.07492240263960426,stop,7,0.003
069080,웹젠,KOSDAQ,2017-11-07,2017-11-10,412.958158995816,383.2829856903766,-0.07492240263960426,stop,3,0.003
078930,GS,KOSPI,2017-07-27,2017-08-14,133.42234042553196,123.83461104255322,-0.07492240263960426,stop,18,0.003
036570,엔씨소프트,KOSPI,2017-12-14,2017-12-19,199.58036809815894,185.23852284662522,-0.07492240263960426,stop,5,0.003
200130,콜마비앤에이치,KOSDAQ,2017-10-26,2017-11-01,192.09032675248045,178.28671587204718,-0.07492240263960426,stop,6,0.003
086390,유니테스트,KOSDAQ,2018-03-14,2018-04-04,840.566666666668,780.1635460000011,-0.07492240263960426,stop,21,0.003
086390,유니테스트,KOSDAQ,2018-06-14,2018-06-18,1213.5333333333353,1126.3288280000017,-0.07492240263960426,stop,4,0.003
078150,HB테크놀러지,KOSDAQ,2016-07-20,2016-08-17,289.4290540540528,268.6306822297285,-0.07492240263960437,stop,28,0.003
036420,제이콘텐트리,KOSDAQ,2018-02-28,2018-03-07,193.38600000000062,179.48928204000055,-0.07492240263960437,stop,7,0.003
049950,미래컴퍼니,KOSDAQ,2018-04-13,2018-07-23,2470.208333333333,2292.699162499999,-0.07492240263960437,stop,101,0.003
031980,피에스케이,KOSDAQ,2017-08-24,2017-10-16,245.28125,227.65533937499998,-0.07492240263960437,stop,53,0.003
046890,서울반도체,KOSDAQ,2017-11-15,2017-11-20,77.78195302843017,72.19254188380717,-0.07492240263960437,stop,5,0.003
034020,두산에너빌리티,KOSPI,2024-07-10,2024-07-12,65.10087209302316,60.344186046511545,-0.07501266380369842,stop,2,0.0018
008930,한미사이언스,KOSPI,2020-10-26,2020-10-28,498.9551020408158,461.93142857142806,-0.07679425930421835,stop,2,0.0025
298040,효성중공업,KOSPI,2026-03-26,2026-03-27,5402.870503597123,4998.974820143887,-0.07688350125648102,stop,1,0.002
097800,윈팩,KOSDAQ,2021-03-09,2021-03-11,135.75483870967722,125.55483870967721,-0.0775397306029989,stop,2,0.0023
011320,유니크,KOSDAQ,2018-01-25,2018-02-06,181.64912280701753,168.08421052631576,-0.07772956328136649,stop,12,0.003
055550,신한지주,KOSPI,2016-12-09,2018-03-07,101.59763948497861,93.80343347639497,-0.07976278734820608,stop,453,0.003
054450,텔레칩스,KOSDAQ,2021-02-17,2021-02-23,532.8095238095219,491.0793650793633,-0.0807169760773857,stop,6,0.0023
003670,포스코케미칼,KOSPI,2021-02-18,2021-03-09,128.99031476997564,118.8095238095237,-0.08132121711849138,stop,19,0.0023
102710,이엔에프테크놀로지,KOSDAQ,2017-11-03,2017-11-30,303.20824295010857,279.2668112798266,-0.08199933382173041,stop,27,0.003
066980,브레인콘텐츠,KOSDAQ,2021-02-22,2021-02-26,84.93774834437065,77.98940397350974,-0.08419208831499625,stop,4,0.0023
105560,KB금융,KOSPI,2024-07-03,2024-08-05,200.63800475059384,183.48028503562938,-0.08743592993622884,stop,33,0.0018
089010,켐트로닉스,KOSDAQ,2020-01-22,2020-01-28,92.58676470588226,84.38970588235284,-0.09108553029614064,stop,6,0.0025
160980,싸이맥스,KOSDAQ,2021-01-22,2021-01-28,163.89857142857167,148.63071428571453,-0.09551174794429051,stop,6,0.0023
046120,오르비텍,KOSDAQ,2026-02-12,2026-03-05,165.45692995528987,149.62563338300978,-0.0977619004554866,trend,21,0.002
